OrderID,OrderDate,Region,Product,Category,Quantity,UnitPrice,TotalSales,Profit
11378,2023-03-22 08:07:25,West,Office Chair,Furniture,1,106,106,31.07
11379,2023-12-28 07:02:27,Central,Laptop Model A,Electronics,2,722,1444,408.89
11380,2023-07-03 18:11:36,Central,Microwave,Appliances,4,487,1948,390.72
11381,2023-04-20 09:20:44,East,T-Shirt (Red),Clothing,1,96,96,24.87
11382,2023-04-28 18:32:09,Central,Jacket,Clothing,5,32,160,20.34
11383,2023-04-01 11:28:24,South,T-Shirt (Blue),Clothing,2,37,74,21.87
11384,2023-06-13 18:33:53,East,Refrigerator,Appliances,3,416,1248,365.5
11385,2023-07-23 18:49:11,East,Smartphone Model B,Electronics,1,737,737,97.83
11386,2023-11-26 21:10:31,East,Bookshelf,Furniture,1,153,153,24.46
11387,2023-03-23 06:31:02,East,Smartphone Model B,Electronics,5,666,3330,399.7
11388,2023-05-22 10:09:43,South,Microwave,Appliances,1,213,213,32.88
11389,2023-04-07 15:47:25,East,Office Chair,Furniture,3,447,1341,352.94
11390,2023-03-03 03:23:11,Central,Washing Machine,Appliances,1,769,769,135.08
11391,2023-03-28 14:37:38,South,T-Shirt (Blue),Clothing,4,54,216,25.42
11392,2023-12-10 16:46:52,West,T-Shirt (Red),Clothing,1,60,60,10.11
11393,2023-08-12 20:08:05,West,Microwave,Appliances,2,556,1112,329.46
11394,2023-02-05 17:16:16,Central,Bookshelf,Furniture,5,675,3375,762.54
11395,2023-09-27 12:33:26,Central,Bookshelf,Furniture,4,605,2420,443.42
11396,2023-03-03 20:57:34,South,Laptop Model A,Electronics,1,689,689,91.85
11397,2023-05-16 05:33:02,West,Jeans,Clothing,1,91,91,27.05
11398,2023-12-23 14:38:24,West,Laptop Model A,Electronics,1,368,368,97.21
11399,2023-10-08 20:56:56,West,Headphones C,Electronics,2,849,1698,265.39
11400,2023-07-08 21:30:56,West,Washing Machine,Appliances,1,440,440,50.17
11401,2023-02-26 12:34:40,West,Washing Machine,Appliances,5,355,1775,197.6
11402,2023-02-12 14:34:22,East,Laptop Model A,Electronics,3,1019,3057,379.3
11403,2023-02-23 14:57:58,Central,Jeans,Clothing,1,10,10,2.16
11404,2023-01-31 04:44:49,East,Refrigerator,Appliances,4,998,3992,1140.72
11405,2023-08-12 05:12:45,West,Tablet D,Electronics,4,1129,4516,900.26
11406,2023-07-24 18:17:24,South,Laptop Model A,Electronics,4,1112,4448,1194.68
11407,2023-01-12 00:59:19,South,Tablet D,Electronics,4,626,2504,473.7
11408,2023-05-03 10:20:23,West,Smartphone Model B,Electronics,2,459,918,221.9
11409,2023-12-17 11:34:10,West,Headphones C,Electronics,1,270,270,66.52
11410,2023-07-08 05:50:30,South,Laptop Model A,Electronics,2,656,1312,176.85
11411,2023-04-02 11:57:57,East,Blender,Appliances,5,340,1700,292.81
11412,2023-04-26 22:19:49,East,T-Shirt (Red),Clothing,5,33,165,37.53
11413,2023-08-22 04:19:14,West,Tablet D,Electronics,3,491,1473,168.13
11414,2023-05-15 14:49:42,East,Dining Table,Furniture,2,734,1468,252.95
11415,2023-07-18 04:14:42,South,Refrigerator,Appliances,3,332,996,206.13
11416,2023-12-04 01:35:03,East,Microwave,Appliances,1,707,707,211.57
11417,2023-11-06 01:53:45,West,Laptop Model A,Electronics,4,707,2828,551.2
11418,2023-11-18 02:34:39,South,Blender,Appliances,5,577,2885,759.36
11419,2023-05-13 15:21:23,East,Smartphone Model B,Electronics,3,758,2274,423.9
11420,2023-09-04 16:42:54,Central,T-Shirt (Red),Clothing,3,68,204,52.89
11421,2023-06-30 09:42:06,South,Jeans,Clothing,4,46,184,40.31
11422,2023-05-24 10:14:52,South,Refrigerator,Appliances,1,600,600,166.39
11423,2023-06-10 20:50:40,Central,Refrigerator,Appliances,2,993,1986,361.83
11424,2023-04-20 21:56:03,Central,Dining Table,Furniture,1,743,743,164.1
11425,2023-12-19 05:49:17,South,Refrigerator,Appliances,3,115,345,77.97
11426,2023-06-12 10:22:30,Central,Bookshelf,Furniture,4,367,1468,269.34
11427,2023-05-22 02:16:58,West,Jeans,Clothing,4,27,108,13.92
11428,2023-10-01 15:51:56,West,T-Shirt (Red),Clothing,2,62,124,14.72
11429,2023-06-10 22:20:21,West,Tablet D,Electronics,5,456,2280,235.6
11430,2023-04-30 11:02:16,South,T-Shirt (Red),Clothing,2,99,198,54.39
11431,2023-12-16 16:33:36,Central,Dining Table,Furniture,2,489,978,144.05
11432,2023-07-11 15:45:00,Central,Microwave,Appliances,4,761,3044,433.17
11433,2023-11-10 06:08:36,East,Headphones C,Electronics,3,300,900,222.49
11434,2023-09-13 05:37:30,East,Dining Table,Furniture,2,706,1412,231.57
11435,2023-03-29 10:19:34,Central,Microwave,Appliances,5,591,2955,594.57
11436,2023-05-05 10:10:40,Central,Tablet D,Electronics,1,1137,1137,150.66
11437,2023-04-24 11:03:25,Central,Jeans,Clothing,1,83,83,24.23
11438,2023-03-12 13:38:11,South,Dining Table,Furniture,5,623,3115,842.04
11439,2023-06-05 10:09:05,Central,Blender,Appliances,3,472,1416,386.23
11440,2023-08-19 23:06:49,East,Laptop Model A,Electronics,1,445,445,80.7
11441,2023-03-31 04:18:12,South,Laptop Model A,Electronics,5,1043,5215,1316.64
11442,2023-03-29 18:29:14,Central,Jeans,Clothing,5,42,210,27.04
11443,2023-08-19 10:07:05,East,Refrigerator,Appliances,3,751,2253,229.18
11444,2023-11-02 10:22:24,South,T-Shirt (Red),Clothing,5,24,120,12.48
11445,2023-03-09 06:49:25,Central,T-Shirt (Red),Clothing,2,61,122,26.51
11446,2023-02-16 23:11:33,Central,Refrigerator,Appliances,5,221,1105,211.14
11447,2023-09-18 01:14:52,Central,Blender,Appliances,2,308,616,125.42
11448,2023-03-04 11:21:02,South,Microwave,Appliances,3,771,2313,234.75
11449,2023-07-09 23:18:06,East,Bookshelf,Furniture,4,521,2084,384.58
11450,2023-05-15 07:57:23,East,Refrigerator,Appliances,5,235,1175,286.25
11451,2023-07-12 15:19:08,West,Smartphone Model B,Electronics,1,563,563,106.15
11452,2023-05-04 17:05:27,Central,Jeans,Clothing,3,20,60,14.79
11453,2023-04-30 01:47:31,West,Sofa,Furniture,4,295,1180,172.99
11454,2023-11-28 04:25:27,West,Blender,Appliances,1,147,147,38.61
11455,2023-04-24 18:06:06,East,Sofa,Furniture,5,121,605,131.7
11456,2023-01-21 21:31:08,South,Washing Machine,Appliances,2,221,442,62.83
11457,2023-02-09 16:12:55,South,Bookshelf,Furniture,2,124,248,36.54
11458,2023-03-15 13:37:08,East,T-Shirt (Red),Clothing,1,94,94,21.21
11459,2023-04-09 13:11:56,South,T-Shirt (Blue),Clothing,3,25,75,19.95
11460,2023-05-14 15:58:38,West,Laptop Model A,Electronics,4,423,1692,309.85
11461,2023-05-15 11:23:47,Central,Tablet D,Electronics,4,378,1512,229.31
11462,2023-06-24 02:43:23,East,Refrigerator,Appliances,1,314,314,85.85
11463,2023-11-08 00:51:56,Central,Jeans,Clothing,2,54,108,25.26
11464,2023-03-05 22:53:53,South,Bookshelf,Furniture,5,296,1480,280.63
11465,2023-08-07 06:09:30,Central,Office Chair,Furniture,2,152,304,60.06
11466,2023-01-26 23:31:42,South,Office Chair,Furniture,3,429,1287,181.28
11467,2023-08-22 06:36:34,South,Tablet D,Electronics,3,1006,3018,680.14
11468,2023-11-17 13:17:38,West,Office Chair,Furniture,2,222,444,76.26
11469,2023-05-30 13:05:39,South,Tablet D,Electronics,3,538,1614,482.79
11470,2023-07-02 00:51:47,West,Tablet D,Electronics,2,547,1094,214.46
11471,2023-09-18 13:26:49,West,Refrigerator,Appliances,5,84,420,82.81
11472,2023-03-31 10:21:30,West,Dining Table,Furniture,4,722,2888,615.64
11473,2023-09-20 10:31:54,East,Office Chair,Furniture,5,448,2240,634.71
11474,2023-04-07 17:39:16,East,Jeans,Clothing,3,76,228,59.32
11475,2023-11-19 10:29:39,South,Microwave,Appliances,2,389,778,148.0
11476,2023-04-05 22:58:18,West,Jacket,Clothing,4,60,240,58.5
11477,2023-10-23 18:22:53,East,Washing Machine,Appliances,5,500,2500,543.12
11478,2023-04-20 09:22:17,West,Bookshelf,Furniture,5,235,1175,233.21
11479,2023-11-24 10:18:15,Central,Laptop Model A,Electronics,5,394,1970,272.77
11480,2023-09-19 19:31:49,Central,Smartphone Model B,Electronics,1,1027,1027,197.99
11481,2023-02-09 04:41:41,Central,Smartphone Model B,Electronics,5,526,2630,392.3
11482,2023-04-30 23:54:47,South,Headphones C,Electronics,2,624,1248,353.14
11483,2023-03-27 14:15:50,West,Headphones C,Electronics,1,1196,1196,199.83
11484,2023-02-23 02:32:14,Central,T-Shirt (Red),Clothing,4,10,40,11.62
11485,2023-11-29 01:05:29,East,Washing Machine,Appliances,2,540,1080,223.14
11486,2023-04-08 23:18:05,Central,Sofa,Furniture,1,405,405,91.66
11487,2023-10-05 03:32:58,Central,T-Shirt (Blue),Clothing,4,98,392,81.77
11488,2023-09-02 06:30:35,Central,Microwave,Appliances,1,749,749,94.28
11489,2023-10-06 11:56:09,South,Headphones C,Electronics,2,693,1386,242.78
11490,2023-01-15 12:46:04,East,Microwave,Appliances,1,469,469,56.2
11491,2023-11-10 08:35:51,West,Washing Machine,Appliances,1,840,840,188.66
11492,2023-10-20 17:28:29,East,Tablet D,Electronics,3,333,999,189.19
11493,2023-12-17 04:32:17,West,Smartphone Model B,Electronics,5,626,3130,800.02
11494,2023-04-14 08:37:44,South,Smartphone Model B,Electronics,1,729,729,105.04
11495,2023-10-27 00:48:32,South,Sofa,Furniture,5,654,3270,434.63
11496,2023-05-04 12:56:14,South,Headphones C,Electronics,4,857,3428,621.38
11497,2023-09-03 09:22:03,South,Sofa,Furniture,3,543,1629,464.78
11498,2023-12-16 05:37:46,West,Tablet D,Electronics,1,291,291,70.45
11499,2023-05-01 20:02:19,Central,Office Chair,Furniture,3,155,465,85.46
11500,2023-02-02 07:40:27,West,Refrigerator,Appliances,3,721,2163,440.07
